path,recommendation,reasons,sharpness,brightness,contrast,noise,black_frac,white_frac,aesthetic,is_utility,face_quality,cluster_id,cluster_size,is_keeper,width,height,megapixels,file_bytes,asset_id,error
IMG_1031.HEIC,keep,,1216.5,137.1,67.2,2.53,0.001,0.0,0.429,False,,-1,1,True,4032,3024,12.19,0,5385ED11-08A3-4613-BD36-281F8022ABAC/L0/001,
IMG_1040.HEIC,keep,,1216.6,143.0,71.9,2.26,0.0,0.0,0.49,False,,-1,1,True,4032,3024,12.19,0,BB92438A-2F65-4474-9AED-641FB494A711/L0/001,
IMG_0403.HEIC,keep,,1217.1,120.5,54.3,1.41,0.0,0.001,0.693,False,,-1,1,True,4032,3024,12.19,0,8107F7F1-5ED9-4BF5-9B4A-2A883E0FC7B8/L0/001,
IMG_0854.HEIC,keep,,1218.6,166.8,62.8,0.27,0.005,0.006,0.519,False,,-1,1,True,4032,3024,12.19,0,47C2B462-2F9B-4385-AF69-77AC9C4C299D/L0/001,
IMG_0644.HEIC,keep,,1223.2,138.6,62.0,0.51,0.001,0.018,0.575,False,,-1,1,True,4032,3024,12.19,0,E5EBD21F-AEF3-4C92-9DF6-87E8FB22064B/L0/001,
IMG_1719.HEIC,keep,,1225.3,131.8,67.3,0.55,0.001,0.0,0.541,False,,20,2,True,4032,3024,12.19,0,7A4BBF13-0C88-4EA0-B31D-395ADA35D35A/L0/001,
IMG_0859.HEIC,keep,,1225.4,157.4,65.6,0.25,0.004,0.002,0.64,False,,-1,1,True,4032,3024,12.19,0,B8A76AC8-71FD-4389-9CC9-55DC860D9786/L0/001,
IMG_0512.HEIC,keep,,1226.5,132.6,56.0,1.47,0.001,0.003,0.576,False,,-1,1,True,4032,3024,12.19,0,7FBB4C8D-3400-4C1F-B377-7286B247419C/L0/001,
IMG_0261.HEIC,keep,,1227.0,157.7,65.6,0.44,0.001,0.0,0.657,False,,-1,1,True,4032,3024,12.19,0,772F70FF-37E3-4951-B95D-79F8EC4DFB6E/L0/001,
IMG_0711.HEIC,keep,,1230.6,126.5,65.2,1.47,0.007,0.004,0.488,False,0.504,-1,1,True,3024,4032,12.19,0,FBC842AA-B53D-477A-8A69-3851AB392ABA/L0/001,
IMG_0862.HEIC,keep,,1232.7,148.0,69.9,0.6,0.004,0.002,0.625,False,,-1,1,True,4032,3024,12.19,0,EBC45A76-88BB-4D83-87D6-4A9B6E73B722/L0/001,
IMG_1865.HEIC,keep,,1233.8,109.2,66.1,1.45,0.022,0.011,0.358,False,0.599,9,2,True,3024,4032,12.19,0,02C44D90-12CC-4B45-9661-BC120AC9BD32/L0/001,
IMG_0222.HEIC,keep,,1235.9,108.4,71.2,0.54,0.007,0.0,0.465,False,,-1,1,True,4032,3024,12.19,0,97D2B355-CD30-4BAF-827C-1F3643A55E2C/L0/001,
IMG_1180.HEIC,keep,,1242.6,122.7,58.2,1.2,0.003,0.005,0.414,False,0.412,-1,1,True,3024,4032,12.19,0,7DC4F7A0-84E5-4470-B7AE-E2F821CCC27C/L0/001,
IMG_0826.HEIC,keep,,1245.0,125.2,77.5,1.04,0.011,0.004,0.599,False,0.467,114,2,True,4032,3024,12.19,0,1700291B-CEFA-4472-9F0B-8DC84B250A8C/L0/001,
IMG_1722.HEIC,keep,,1249.2,149.2,71.9,0.51,0.0,0.008,0.511,False,,19,2,True,4032,3024,12.19,0,05B99EF2-E034-4756-A662-F4835005976D/L0/001,
IMG_0462.HEIC,keep,,1249.7,121.4,71.9,2.54,0.0,0.002,0.482,False,0.597,-1,1,True,3024,4032,12.19,0,16B8D854-535D-4E07-9676-A6D0E4EA670D/L0/001,
IMG_0200.HEIC,keep,,1249.9,146.8,71.3,0.91,0.025,0.001,0.477,False,,-1,1,True,3024,4032,12.19,0,9FED0134-47CB-47F6-820E-ACF59EE5C348/L0/001,
IMG_1862.HEIC,keep,,1255.4,112.9,65.6,1.72,0.011,0.013,0.417,False,0.529,-1,1,True,3024,4032,12.19,0,6837B580-C481-4DCC-BDB2-A0D33722153C/L0/001,
IMG_1169.HEIC,keep,,1259.3,120.0,65.1,1.32,0.001,0.001,0.63,False,0.547,-1,1,True,4032,3024,12.19,0,8E0FCA28-0199-454A-9957-4C0C15F6C701/L0/001,
IMG_0575.HEIC,keep,,1271.2,102.5,49.4,3.35,0.0,0.0,0.744,False,,149,2,True,4032,3024,12.19,0,FB394D97-56A4-4D17-93FC-5A4E79C7E27C/L0/001,
IMG_0876.HEIC,keep,,1272.7,129.1,51.4,1.41,0.005,0.005,0.478,False,,-1,1,True,5972,3806,22.73,0,DCE0A34F-98A9-4B24-BC4A-BDCB65A75AB6/L0/001,
IMG_1704.HEIC,keep,,1273.7,135.0,65.5,2.16,0.0,0.003,0.498,False,,-1,1,True,4032,3024,12.19,0,9154C984-A15C-4AB6-A6AB-E9FC4B3D57F8/L0/001,
IMG_1665.HEIC,keep,,1274.9,131.2,68.8,1.43,0.005,0.0,0.5,False,,31,2,True,3024,4032,12.19,0,BAC78BD4-E143-40B7-BE87-1ED456DAEB42/L0/001,
IMG_1260.HEIC,keep,,1275.8,122.5,53.0,1.59,0.004,0.001,0.634,False,,-1,1,True,4032,3024,12.19,0,BAEBB3AE-CF10-4168-A10C-46BAE99357E6/L0/001,
IMG_0198.HEIC,keep,,1280.7,108.4,67.1,1.1,0.002,0.005,0.523,False,,-1,1,True,4032,3024,12.19,0,A10622C9-9433-4665-BE66-A1C5884B2DA2/L0/001,
IMG_0229.HEIC,keep,,1288.9,122.2,53.5,3.83,0.001,0.014,0.58,False,,-1,1,True,4032,3024,12.19,0,6FC036D1-69E3-4B96-968D-75196BF191D6/L0/001,
IMG_1311.HEIC,keep,,1296.5,115.8,48.1,1.79,0.004,0.001,0.795,False,,-1,1,True,4032,3024,12.19,0,3477C189-AED2-4751-B91A-D79460E4AAE0/L0/001,
IMG_1182.HEIC,keep,,1296.9,105.0,62.4,2.56,0.0,0.005,0.461,False,,-1,1,True,4032,3024,12.19,0,0900B478-AA65-4204-839D-E932DECCEE12/L0/001,
IMG_1652.HEIC,keep,,1297.4,129.2,71.2,1.22,0.005,0.073,0.646,False,,-1,1,True,8896,3842,34.18,0,9D5B968F-8E92-44EE-8C0F-239CE8B6FBD6/L0/001,
IMG_1027.HEIC,keep,,1302.6,127.7,56.1,4.2,0.0,0.002,0.551,False,,-1,1,True,4032,3024,12.19,0,111BF498-5905-4F9B-A4D5-90BAF520BB9C/L0/001,
IMG_0451.HEIC,keep,,1304.1,141.0,58.6,1.17,0.001,0.002,0.547,False,,161,3,True,4032,3024,12.19,0,375875DF-4F77-4FFA-8B13-443B6596692C/L0/001,
IMG_0545.HEIC,keep,,1304.8,108.9,52.4,2.5,0.017,0.005,0.456,False,0.344,-1,1,True,4032,3024,12.19,0,58386895-64FB-49F5-A308-6C349AD611B3/L0/001,
IMG_1430.HEIC,keep,,1306.7,120.2,71.9,1.02,0.002,0.0,0.456,False,,46,7,True,4032,3024,12.19,0,59E7EC6F-3618-4B13-8B43-95FB062AA62F/L0/001,
IMG_0612.HEIC,keep,,1310.0,127.9,73.1,1.4,0.0,0.007,0.691,False,,144,2,True,4032,3024,12.19,0,8BA228A8-D81A-4E9A-810C-7078D3ED4A32/L0/001,
IMG_0331.HEIC.jpeg,keep,,1310.8,116.5,53.0,3.76,0.01,0.005,0.383,False,,-1,1,True,480,360,0.17,0,7959387B-DF95-435F-BC47-72DC6C2DDDC1/L0/001,
IMG_0903.HEIC,keep,,1314.3,114.9,68.2,3.87,0.004,0.083,0.644,False,0.405,-1,1,True,3024,4032,12.19,0,1BF9850D-0CEC-47DE-A71F-4A3AD9A32571/L0/001,
IMG_1869.HEIC,keep,,1322.6,126.2,58.6,1.42,0.004,0.008,0.353,False,0.447,-1,1,True,3024,4032,12.19,0,9F7135D1-8E77-4D5B-B4D6-A4F688D354FA/L0/001,
IMG_0812.HEIC,keep,,1326.0,149.2,64.7,2.96,0.002,0.002,0.646,False,,116,3,True,4032,3024,12.19,0,9171FBFB-0A4B-4ECD-BDEE-9CA993B5C9BB/L0/001,
IMG_0476.HEIC,keep,,1328.2,132.5,61.9,1.93,0.006,0.017,0.523,False,,-1,1,True,13856,3628,50.27,0,D47BB3A5-3690-4FB6-A03F-33295373ED71/L0/001,
IMG_0833.HEIC,keep,,1330.9,153.9,68.2,0.84,0.01,0.002,0.531,False,,-1,1,True,4032,3024,12.19,0,2209019C-662E-4A41-BAB1-F48E23600B22/L0/001,
IMG_1662.HEIC,keep,,1331.1,131.6,70.8,3.14,0.001,0.0,0.465,False,,-1,1,True,4032,3024,12.19,0,17113A95-BE09-40F8-8BB0-6D7C9AD8E840/L0/001,
IMG_0224.HEIC,keep,,1332.2,121.9,66.1,1.87,0.0,0.003,0.434,False,,-1,1,True,4032,3024,12.19,0,C00DF80C-F3F8-4BF9-858B-E5152C5854CF/L0/001,
IMG_0720.HEIC,keep,,1335.8,140.0,78.2,1.94,0.006,0.019,0.329,False,,-1,1,True,3024,4032,12.19,0,D2E06F89-9FF6-4592-874A-A5B7F2F9EB18/L0/001,
IMG_1276.HEIC,keep,,1337.9,142.1,63.9,2.68,0.0,0.001,0.419,False,,-1,1,True,3024,4032,12.19,0,7B5813F7-C9B4-4E1B-A380-EC8A0485E110/L0/001,
IMG_1294.HEIC,keep,,1340.9,110.4,57.9,1.62,0.012,0.006,0.522,False,,-1,1,True,3024,4032,12.19,0,8AD1355E-4BCC-472A-BBBC-39C895F71E95/L0/001,
IMG_0338.HEIC,keep,,1341.7,120.6,58.0,1.02,0.001,0.025,0.354,False,0.317,-1,1,True,3024,4032,12.19,0,BA675165-AE3B-4870-B24F-E9A57B446E10/L0/001,
IMG_1189.HEIC,keep,,1352.6,88.5,52.5,0.52,0.004,0.002,0.409,False,,-1,1,True,4032,3024,12.19,0,EB0757CF-A58B-4884-81A5-F9B376AFA827/L0/001,
IMG_0902.HEIC,keep,,1356.8,110.2,63.7,1.67,0.003,0.055,0.543,False,0.455,-1,1,True,3024,4032,12.19,0,B611AFAC-1662-4841-96D7-AB2571DF3D39/L0/001,
IMG_0420.HEIC,keep,,1358.3,118.3,68.8,0.25,0.002,0.001,0.54,False,,-1,1,True,4032,3024,12.19,0,80537E5A-D59E-49D7-85C4-77029D58693F/L0/001,
IMG_0861.HEIC,keep,,1360.9,139.4,68.5,1.67,0.003,0.004,0.532,False,,-1,1,True,4032,3024,12.19,0,29997396-A49F-4D69-A9C2-589DD535501F/L0/001,
IMG_1884.HEIC,keep,,1363.1,100.8,67.9,1.25,0.019,0.016,0.326,False,,-1,1,True,3024,4032,12.19,0,A2E24F80-D3F3-41C2-85A1-DE62D523F213/L0/001,
IMG_0421.HEIC,keep,,1364.2,109.0,55.5,0.87,0.008,0.005,0.595,False,,-1,1,True,4032,3024,12.19,0,A6938FE4-A1A3-42F4-8AE3-AAC1ED03D94B/L0/001,
IMG_0427.HEIC,keep,,1368.5,103.4,56.1,1.6,0.011,0.0,0.439,False,,-1,1,True,4032,3024,12.19,0,4193598D-6327-433D-A734-B86A1210F348/L0/001,
IMG_1702.HEIC,keep,,1372.5,126.4,66.2,2.15,0.0,0.0,0.422,False,,24,2,True,4032,3024,12.19,0,194599A4-AE15-4917-92C5-D06FE4280177/L0/001,
IMG_0719.HEIC,keep,,1372.8,142.4,73.8,1.4,0.003,0.004,0.445,False,,-1,1,True,4032,3024,12.19,0,7D4BDF23-DCD4-4E08-B492-0305667B0FE7/L0/001,
IMG_0580.HEIC,keep,,1377.5,118.3,48.5,1.0,0.0,0.0,0.652,False,,-1,1,True,4032,3024,12.19,0,CA2CDF54-CC46-4ABC-B925-F3C9F9297125/L0/001,
IMG_0761.HEIC,keep,,1384.5,111.9,65.7,1.32,0.006,0.002,0.457,False,0.475,-1,1,True,3024,4032,12.19,0,8D732E2F-C52D-4AEE-8AB5-958C19D084A6/L0/001,
IMG_0499.HEIC,keep,,1385.1,113.5,61.7,1.49,0.0,0.034,0.527,False,,-1,1,True,4032,3024,12.19,0,13D0F7AA-5C18-4D5D-B173-9B9EA40B3A42/L0/001,
IMG_0438.HEIC,keep,,1391.8,143.2,68.7,1.07,0.001,0.0,0.594,False,,-1,1,True,4032,3024,12.19,0,18C4B4FC-1D2C-4244-880F-59861398FE68/L0/001,
IMG_0520.HEIC,keep,,1393.0,132.0,62.4,0.33,0.001,0.012,0.469,False,,-1,1,True,3024,4032,12.19,0,295FC698-D995-446B-AFFC-5121192A3015/L0/001,
IMG_0554.HEIC.jpeg,keep,,1394.0,115.0,51.4,2.57,0.003,0.0,0.63,False,,-1,1,True,800,600,0.48,0,64DA10B0-6C11-4196-B0EC-65437DB05ABF/L0/001,
IMG_1174.HEIC,keep,,1394.8,122.9,61.1,0.93,0.008,0.001,0.464,False,0.302,-1,1,True,4032,3024,12.19,0,9E905667-7FC0-4DA1-841E-63F26A49EFB9/L0/001,
IMG_0684.HEIC,keep,,1395.1,167.1,63.3,0.33,0.0,0.001,0.54,False,,128,2,True,4032,3024,12.19,0,643A5E0B-B371-4DED-A753-6F95CCFF55C0/L0/001,
IMG_0543.HEIC,keep,,1398.9,102.6,55.9,0.89,0.0,0.001,0.519,False,,-1,1,True,4032,3024,12.19,0,43F10B1F-F165-43A2-B8E0-07E3819A78A1/L0/001,
IMG_0532.HEIC,keep,,1399.8,125.7,61.4,1.79,0.0,0.072,0.658,False,,-1,1,True,7536,3836,28.91,0,9862A9A8-3055-4EE6-AF86-A53E7175FB44/L0/001,
IMG_0121.HEIC,keep,,1402.4,101.3,61.6,0.41,0.013,0.013,0.521,False,,-1,1,True,4032,3024,12.19,0,50A59271-D627-48F8-A23B-98CCDB9B6F9A/L0/001,
IMG_1883.HEIC,keep,,1407.0,103.8,67.4,1.5,0.032,0.005,0.417,False,0.438,-1,1,True,3024,4032,12.19,0,F3C7A3C0-F49D-4785-8F00-96E81CEDC735/L0/001,
IMG_0832.HEIC,keep,,1408.5,147.7,65.5,1.1,0.005,0.001,0.586,False,,-1,1,True,4032,3024,12.19,0,29CF757A-706F-4004-B0BA-56FFEEEA2FD3/L0/001,
IMG_1309.HEIC,keep,,1409.1,105.1,51.0,3.6,0.002,0.004,0.657,False,,-1,1,True,7727,3936,30.41,0,2C690000-A7CF-405C-9A83-147E17734ECF/L0/001,
IMG_0436.HEIC,keep,,1420.1,139.0,68.9,1.22,0.0,0.001,0.57,False,,-1,1,True,4032,3024,12.19,0,3A7D9809-A58F-40DE-AFA4-040FE7AAA8D9/L0/001,
IMG_1646.HEIC,keep,,1421.5,133.8,73.7,2.95,0.004,0.0,0.46,False,,34,2,True,4032,3024,12.19,0,9872EE67-ADE6-4A16-9071-66D4434E68BE/L0/001,
IMG_0068.HEIC,keep,,1429.2,143.7,67.2,3.03,0.002,0.001,0.489,False,,-1,1,True,4032,3024,12.19,0,AFDF8503-1EAA-4CA1-83CE-EEFD6693A23D/L0/001,
IMG_0752.HEIC,keep,,1431.3,90.9,61.6,1.64,0.004,0.043,0.625,False,,123,2,True,4032,3024,12.19,0,036B5395-0F71-4D7F-90F0-C3456184C9F4/L0/001,
IMG_0334.HEIC.jpeg,keep,,1432.0,125.4,54.9,3.4,0.005,0.004,0.571,False,,-1,1,True,480,360,0.17,0,1BE9431C-013D-4B90-969E-466C634B9947/L0/001,
IMG_0621.HEIC,keep,,1438.5,127.7,56.8,0.89,0.001,0.004,0.682,False,,-1,1,True,4032,3024,12.19,0,3DFB2E5B-A542-414C-8FA2-5103A6669AD9/L0/001,
IMG_0849.HEIC,keep,,1443.4,145.4,66.9,1.4,0.003,0.004,0.562,False,,-1,1,True,4032,3024,12.19,0,556E90EA-06E0-4E45-87E9-729960D0649C/L0/001,
IMG_0824.HEIC,keep,,1444.1,124.4,73.4,1.84,0.003,0.007,0.581,False,0.37,-1,1,True,4032,3024,12.19,0,9DC77CD3-00A3-4624-9D83-3F0574C55B93/L0/001,
IMG_0823.HEIC,keep,,1448.0,127.1,73.1,1.22,0.005,0.007,0.553,False,0.351,115,2,True,4032,3024,12.19,0,514D77E9-7521-41FD-B810-09EFE9C6C09A/L0/001,
IMG_1703.HEIC,keep,,1461.9,145.8,67.7,0.42,0.0,0.008,0.509,False,,-1,1,True,3024,4032,12.19,0,A0F5568C-66E7-4562-ACD8-31E8E82047A4/L0/001,
IMG_0143.HEIC,keep,,1462.8,144.3,72.4,2.12,0.0,0.007,0.419,False,,-1,1,True,4032,3024,12.19,0,BB9688FC-95CF-4853-A352-B2C16222E84B/L0/001,
IMG_0810.HEIC,keep,,1468.1,112.5,61.7,2.08,0.001,0.013,0.567,False,,-1,1,True,4032,3024,12.19,0,0A83B9A3-454F-41AB-A705-8897F0931387/L0/001,
IMG_0377.HEIC,keep,,1470.0,106.0,60.7,5.27,0.002,0.002,0.459,False,0.355,-1,1,True,4032,3024,12.19,0,A574D5A3-29FF-4D50-AA07-531DE11511B2/L0/001,
IMG_1657.HEIC,keep,,1471.6,141.1,81.8,2.83,0.0,0.011,0.348,False,,-1,1,True,3024,4032,12.19,0,E2E157DF-2C87-43FC-80C2-27DDA9579377/L0/001,
IMG_1303.HEIC,keep,,1476.5,99.0,57.7,2.15,0.011,0.01,0.396,False,,-1,1,True,3024,4032,12.19,0,11A264F5-4E68-483F-9DC6-12836CC0F8A9/L0/001,
IMG_0874.HEIC,keep,,1478.4,134.7,69.1,0.96,0.015,0.014,0.547,False,,-1,1,True,4032,3024,12.19,0,94FF3B6F-63D8-4C82-BA8C-996906F35309/L0/001,
IMG_0537.HEIC,keep,,1481.7,112.0,59.9,1.66,0.001,0.046,0.606,False,,154,4,True,4032,3024,12.19,0,A198822F-887D-4D8E-8866-FD686A523591/L0/001,
IMG_0076.HEIC,keep,,1482.1,130.8,54.5,1.91,0.004,0.001,0.673,False,,-1,1,True,4032,3024,12.19,0,2389DA25-D386-48F4-890F-3759C4133E3C/L0/001,
8C8743E5CFBD40BAD3DF3785C6AE42A9.jpg,keep,,1485.5,114.5,78.9,5.15,0.006,0.017,0.542,False,,68,3,True,4056,3040,12.33,0,3A371DE9-4B27-47D4-BF56-2FE1813A6273/L0/001,
IMG_1626.HEIC.jpeg,keep,,1487.7,120.8,50.0,3.53,0.003,0.0,0.459,False,,-1,1,True,360,480,0.17,0,AAD308EE-9789-475C-B036-1316787D9F2D/L0/001,
IMG_0825.HEIC,keep,,1489.6,124.7,75.5,1.35,0.009,0.003,0.543,False,0.382,-1,1,True,4032,3024,12.19,0,DD5F6B4B-D30C-4471-840A-DCA1918F462C/L0/001,
IMG_1661.HEIC,keep,,1490.4,135.1,72.5,2.44,0.003,0.0,0.422,False,,-1,1,True,3024,4032,12.19,0,2342CE52-3194-4C56-BFF6-7B41FC82B641/L0/001,
IMG_1301.HEIC,keep,,1492.8,111.5,53.5,1.29,0.007,0.002,0.55,False,0.49,53,2,True,4032,3024,12.19,0,5D617E70-405C-4B09-BF33-E935BEF74EF6/L0/001,
IMG_0286.HEIC,keep,,1495.0,125.1,48.0,4.69,0.002,0.001,0.622,False,,-1,1,True,4032,3024,12.19,0,49C7531A-3514-4CDD-9E61-7FBD01027DA7/L0/001,
IMG_0070.HEIC,keep,,1498.4,147.4,56.5,2.0,0.002,0.001,0.541,False,,-1,1,True,4032,3024,12.19,0,70EA622D-3F7E-4876-9218-BEC0F951DD31/L0/001,
IMG_0791.HEIC,keep,,1498.7,133.0,55.8,2.16,0.003,0.01,0.38,False,,-1,1,True,3024,4032,12.19,0,51C0EC6C-373A-4F0E-AFC5-388392D42634/L0/001,
IMG_1096.HEIC,keep,,1503.0,130.7,70.1,1.23,0.016,0.005,0.434,False,0.436,-1,1,True,4032,3024,12.19,0,CE77E169-78E9-4BB1-B202-0143EF965EE7/L0/001,
EFD543F9675D01001B1A058272EFA3CD.jpg,keep,,1505.3,146.3,19.6,2.84,0.0,0.0,0.401,False,,-1,1,True,4056,3040,12.33,0,E698BC6F-CCF8-49ED-A77D-5F3763C01EA2/L0/001,
IMG_0736.HEIC,keep,,1505.5,164.4,61.3,1.82,0.003,0.002,0.547,False,,-1,1,True,4032,3024,12.19,0,B3B74817-ACE2-4207-9538-D841F39199E5/L0/001,
IMG_1033.HEIC,keep,,1508.0,123.3,70.0,3.13,0.0,0.016,0.661,False,,-1,1,True,4032,3024,12.19,0,2F0ACCE4-8996-4522-A743-E0476717E78E/L0/001,
IMG_0347.HEIC,keep,,1508.3,124.5,70.6,1.14,0.006,0.008,0.494,False,,-1,1,True,3024,4032,12.19,0,EE24431E-B4CA-49D9-AB12-01E891BF8942/L0/001,
IMG_0547.HEIC,keep,,1512.7,130.8,54.9,0.43,0.001,0.006,0.545,False,,-1,1,True,4032,3024,12.19,0,45C1A63C-3399-46A7-83F7-20731C55E79C/L0/001,
IMG_0162.HEIC,keep,,1514.5,142.2,63.1,1.46,0.012,0.004,0.471,False,,-1,1,True,4032,3024,12.19,0,8479502D-3712-48E4-A6F2-619FFE2AEFEA/L0/001,
IMG_1274.HEIC,keep,,1532.4,144.8,64.0,2.22,0.0,0.005,0.395,False,,58,3,True,3024,4032,12.19,0,570BAEF1-168A-43BA-B7A3-6507E0F8BA0F/L0/001,
IMG_0397.HEIC,keep,,1534.2,156.4,66.9,3.34,0.001,0.001,0.623,False,,-1,1,True,4032,3024,12.19,0,2F51172A-0F54-4DEE-888F-522DF1DE2089/L0/001,
IMG_0437.HEIC,keep,,1545.5,134.8,66.8,2.15,0.0,0.002,0.571,False,,-1,1,True,4032,3024,12.19,0,7F436137-366B-458C-8E2C-068FD05F484A/L0/001,
IMG_1230.HEIC,keep,,1554.7,110.9,61.3,1.89,0.001,0.001,0.604,False,,-1,1,True,4472,3958,17.7,0,0C66492E-02B5-4480-AE2D-E56D912E4C31/L0/001,
IMG_0834.HEIC,keep,,1557.2,151.9,66.0,2.07,0.006,0.002,0.505,False,,-1,1,True,4032,3024,12.19,0,C6E8624B-69BC-4A9D-95DD-99B84F029245/L0/001,
IMG_0821.HEIC,keep,,1569.5,113.5,66.6,1.7,0.0,0.0,0.708,False,,-1,1,True,4032,3024,12.19,0,77C0ABBF-066B-41F7-829D-997A03FFB454/L0/001,
IMG_0422.HEIC,keep,,1582.9,103.6,64.1,0.41,0.016,0.002,0.52,False,,-1,1,True,4032,3024,12.19,0,057939C2-3196-43C3-8C57-C35368603AB1/L0/001,
IMG_1170.HEIC,keep,,1591.2,119.2,63.6,1.47,0.002,0.001,0.58,False,0.649,-1,1,True,4032,3024,12.19,0,8BE8544C-C62B-4F69-96A2-BD46462F8361/L0/001,
IMG_1631.HEIC.jpeg,keep,,1594.6,112.4,69.0,4.21,0.006,0.006,0.462,False,,-1,1,True,480,640,0.31,0,80AD40EF-61C7-4BFB-802B-905E453B8B38/L0/001,
IMG_1023.HEIC,keep,,1599.3,111.6,54.2,3.34,0.001,0.003,0.515,False,,-1,1,True,4032,3024,12.19,0,9609008A-8BB3-4A7F-AFDA-3B63E0300DF5/L0/001,
IMG_0078.HEIC,keep,,1599.8,134.4,53.7,1.11,0.003,0.004,0.73,False,,-1,1,True,4032,3024,12.19,0,34B9FAAA-093A-44CF-B1AF-0AD37F323708/L0/001,
IMG_2625.JPG,keep,,1600.8,110.2,62.0,1.89,0.0,0.012,0.381,False,0.568,-1,1,True,3024,4032,12.19,0,ED79152F-8985-42A1-900E-7EBCEBE2D0D1/L0/001,
IMG_0233.HEIC,keep,,1613.7,120.6,66.6,1.12,0.004,0.003,0.396,False,,-1,1,True,4032,3024,12.19,0,AA2D0075-9287-41B9-A287-47F717E9E92E/L0/001,
IMG_0780.HEIC,keep,,1617.3,125.7,72.1,1.37,0.001,0.001,0.492,False,,119,2,True,3024,4032,12.19,0,F5F88096-884C-4799-87FE-8A282B1F5C9F/L0/001,
IMG_0777.HEIC,keep,,1619.9,115.3,62.7,1.74,0.004,0.05,0.591,False,,-1,1,True,3024,4032,12.19,0,15594A28-C42E-4C26-BC4E-FEE65D06D2E5/L0/001,
IMG_1296.HEIC,keep,,1620.4,109.0,54.0,1.86,0.018,0.011,0.646,False,,55,2,True,3024,4032,12.19,0,2F2117F7-E6BA-40FD-ADCB-5360C7ABAC24/L0/001,
IMG_1288.HEIC,keep,,1622.6,102.6,61.2,2.02,0.031,0.007,0.492,False,,-1,1,True,3024,4032,12.19,0,AFFC2AAB-5D01-4256-97F7-7289828EBAAB/L0/001,
IMG_0202.HEIC,keep,,1623.2,116.8,59.5,0.53,0.0,0.006,0.522,False,,-1,1,True,4032,3024,12.19,0,187C4142-91E5-4AB1-9115-53656BC1962A/L0/001,
IMG_0470.HEIC,keep,,1627.8,120.4,66.2,0.56,0.002,0.004,0.593,False,,158,2,True,4032,3024,12.19,0,113CD460-5612-46AC-938B-0F1A9903E51B/L0/001,
IMG_1492.HEIC.jpeg,keep,,1630.4,97.7,52.7,3.13,0.014,0.0,0.549,False,,-1,1,True,600,800,0.48,0,D6819A4B-31B5-49AA-B03F-285DE32BB71F/L0/001,
IMG_0521.HEIC,keep,,1631.9,136.7,59.8,2.82,0.001,0.004,0.686,False,,-1,1,True,4032,3024,12.19,0,8ECA2016-C122-4A56-ADF1-0EEDCCA26047/L0/001,
IMG_1176.HEIC,keep,,1640.4,125.4,62.3,1.06,0.003,0.001,0.358,False,0.395,-1,1,True,4032,3024,12.19,0,B85E60EA-3E8E-4656-9750-1766E303E504/L0/001,
IMG_1197.HEIC,keep,,1651.8,116.7,79.2,1.6,0.003,0.011,0.648,False,0.35,-1,1,True,4032,3024,12.19,0,26888B18-F453-4693-91C3-05F107FBBF41/L0/001,
IMG_1310.HEIC,keep,,1652.4,125.9,49.2,0.36,0.008,0.002,0.726,False,,-1,1,True,4032,3024,12.19,0,9936EA34-1226-401F-81FF-57D7B7377B85/L0/001,
IMG_1290.HEIC,keep,,1654.1,113.8,51.5,1.08,0.01,0.002,0.605,False,,-1,1,True,3024,4032,12.19,0,F47E827D-248C-465C-A485-8A0FBC63B29D/L0/001,
IMG_0386.HEIC,keep,,1659.7,140.8,66.1,2.59,0.001,0.0,0.546,False,,-1,1,True,4032,3024,12.19,0,155C44F4-F695-4808-8CC6-CA754F2D0C4D/L0/001,
IMG_0395.HEIC,keep,,1666.0,160.6,71.2,1.63,0.002,0.0,0.589,False,,-1,1,True,4032,3024,12.19,0,3499CCA2-AD22-45FB-9505-086F103E5057/L0/001,
IMG_1024.HEIC,keep,,1669.5,115.8,54.0,3.1,0.002,0.009,0.498,False,,-1,1,True,4032,3024,12.19,0,4A08B545-3549-42B8-9926-D47228DC54A9/L0/001,
IMG_1205.HEIC,keep,,1671.7,124.0,43.6,3.24,0.001,0.0,0.57,False,,-1,1,True,9330,3852,35.94,0,6364B1CD-D9C4-4891-94B3-95049B3E9693/L0/001,
IMG_0831.HEIC,keep,,1675.7,135.5,62.0,3.0,0.007,0.005,0.584,False,,-1,1,True,3024,4032,12.19,0,761BC7A7-5069-451D-BCE8-5A6C693CCED8/L0/001,
IMG_0277.HEIC,keep,,1679.4,128.3,59.9,2.75,0.002,0.005,0.491,False,,-1,1,True,4032,3024,12.19,0,75924516-1600-4B67-B9C8-CBCE7ED84E40/L0/001,
IMG_0597.HEIC,keep,,1680.3,154.1,69.4,1.38,0.0,0.0,0.44,False,,-1,1,True,4032,3024,12.19,0,CCB7C553-144E-4533-A87F-D3528456259D/L0/001,
IMG_0501.HEIC,keep,,1697.0,106.9,56.8,1.91,0.0,0.016,0.397,False,,-1,1,True,4032,3024,12.19,0,3E731842-763A-4666-A6FB-9D570EE2ADF3/L0/001,
IMG_0180.HEIC,keep,,1701.4,118.4,67.6,1.54,0.0,0.006,0.804,False,,-1,1,True,4032,3024,12.19,0,88A60E21-2C5E-4342-91EE-4EC636896248/L0/001,
